epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
110,618.891,1.67456,0.60354,0.00455,0.53142,0.33815,0.36777,0.21969,1.73358,0.76446,0.00518,0.0002806,0.0002806,0.0002806
111,624.147,1.68356,0.60224,0.00465,0.48299,0.3535,0.37094,0.2216,1.75902,0.75488,0.00532,0.000274,0.000274,0.000274
112,629.521,1.72322,0.61753,0.0045,0.47314,0.35321,0.37152,0.22523,1.73395,0.75224,0.00528,0.0002674,0.0002674,0.0002674
113,634.832,1.70336,0.61389,0.00454,0.49474,0.34806,0.37046,0.22487,1.72951,0.76054,0.00517,0.0002608,0.0002608,0.0002608
114,640.065,1.67458,0.59736,0.00463,0.49206,0.34797,0.36505,0.22006,1.73368,0.75848,0.00514,0.0002542,0.0002542,0.0002542
115,645.211,1.63494,0.58509,0.00446,0.51119,0.33849,0.36159,0.21892,1.73444,0.76168,0.00519,0.0002476,0.0002476,0.0002476
116,652.113,1.66626,0.59227,0.00447,0.52051,0.33912,0.36778,0.2249,1.69739,0.75818,0.00504,0.000241,0.000241,0.000241
117,657.388,1.69714,0.60311,0.00432,0.48181,0.35431,0.3669,0.22091,1.72516,0.76227,0.00512,0.0002344,0.0002344,0.0002344
118,662.429,1.65459,0.61586,0.00459,0.49686,0.34823,0.37057,0.21991,1.76492,0.7623,0.00542,0.0002278,0.0002278,0.0002278
119,667.462,1.73393,0.59788,0.00435,0.49957,0.34265,0.36712,0.22603,1.68826,0.75385,0.0049,0.0002212,0.0002212,0.0002212
120,672.833,1.74047,0.60187,0.00442,0.45886,0.36552,0.36818,0.21864,1.7518,0.76217,0.00534,0.0002146,0.0002146,0.0002146
121,678.074,1.69305,0.59568,0.00445,0.48966,0.34773,0.37079,0.22301,1.72728,0.7569,0.0051,0.000208,0.000208,0.000208
122,685.297,1.65059,0.59435,0.00438,0.48998,0.35695,0.36967,0.22126,1.73204,0.76122,0.00518,0.0002014,0.0002014,0.0002014
123,690.68,1.62931,0.58277,0.00441,0.4806,0.35703,0.36864,0.22317,1.71618,0.75923,0.00513,0.0001948,0.0001948,0.0001948
124,695.806,1.65627,0.59277,0.00442,0.48164,0.36026,0.37023,0.22363,1.72377,0.75844,0.00515,0.0001882,0.0001882,0.0001882
125,700.786,1.66767,0.59029,0.0044,0.46943,0.35233,0.36951,0.22246,1.72087,0.7633,0.00517,0.0001816,0.0001816,0.0001816
126,705.985,1.63118,0.57408,0.00424,0.4624,0.35196,0.36788,0.22047,1.73,0.76636,0.0053,0.000175,0.000175,0.000175
127,711.238,1.66163,0.59325,0.00452,0.46887,0.35596,0.36848,0.22186,1.72878,0.76579,0.00518,0.0001684,0.0001684,0.0001684
128,716.543,1.66271,0.59138,0.00445,0.49858,0.35244,0.37009,0.22348,1.72139,0.75936,0.00521,0.0001618,0.0001618,0.0001618
129,723.681,1.6729,0.57541,0.00424,0.52857,0.34444,0.36963,0.22119,1.72851,0.76207,0.00522,0.0001552,0.0001552,0.0001552
130,728.91,1.69314,0.59511,0.00442,0.51068,0.35212,0.36604,0.21986,1.73307,0.75937,0.00516,0.0001486,0.0001486,0.0001486
131,733.943,1.64862,0.5971,0.00459,0.50802,0.3513,0.36619,0.22147,1.71812,0.75811,0.00513,0.000142,0.000142,0.000142
132,739.144,1.65969,0.599,0.00449,0.50766,0.34996,0.36914,0.22158,1.7232,0.76517,0.00516,0.0001354,0.0001354,0.0001354
133,744.274,1.60809,0.5783,0.0043,0.48782,0.36203,0.37031,0.2239,1.71942,0.76323,0.00514,0.0001288,0.0001288,0.0001288
134,749.585,1.65898,0.602,0.00459,0.48042,0.35376,0.36552,0.21981,1.73167,0.76064,0.00519,0.0001222,0.0001222,0.0001222
135,756.822,1.67958,0.59557,0.00446,0.49244,0.35124,0.36591,0.21963,1.72281,0.76147,0.00509,0.0001156,0.0001156,0.0001156
136,762.162,1.69715,0.61582,0.00465,0.49061,0.36131,0.36887,0.21856,1.73717,0.76267,0.00528,0.000109,0.000109,0.000109
137,767.027,1.64379,0.58058,0.00434,0.52311,0.34917,0.369,0.22096,1.72884,0.75972,0.00521,0.0001024,0.0001024,0.0001024
138,772.014,1.68524,0.60902,0.00451,0.51687,0.35192,0.36768,0.22026,1.73631,0.761,0.0052,9.58e-05,9.58e-05,9.58e-05
139,777.037,1.61263,0.57289,0.00435,0.5095,0.35177,0.36706,0.21942,1.73431,0.75803,0.00524,8.92e-05,8.92e-05,8.92e-05
140,782.342,1.66132,0.59727,0.00428,0.49964,0.35426,0.36668,0.22083,1.719,0.75612,0.00516,8.26e-05,8.26e-05,8.26e-05
141,791.563,1.46619,0.49852,0.00382,0.45773,0.35383,0.36584,0.22087,1.7406,0.76325,0.00521,7.6e-05,7.6e-05,7.6e-05
142,796.662,1.4655,0.48868,0.00371,0.44326,0.35814,0.36656,0.22097,1.74879,0.76576,0.00518,6.94e-05,6.94e-05,6.94e-05
143,801.474,1.45002,0.48145,0.0037,0.49434,0.34427,0.36729,0.22176,1.73605,0.76853,0.00518,6.28e-05,6.28e-05,6.28e-05
144,806.164,1.46393,0.48274,0.00367,0.47363,0.35572,0.36901,0.22462,1.72528,0.77014,0.00511,5.62e-05,5.62e-05,5.62e-05
145,810.876,1.44317,0.47389,0.00358,0.44702,0.36994,0.36868,0.22439,1.72659,0.77203,0.00509,4.96e-05,4.96e-05,4.96e-05
146,815.713,1.44776,0.48021,0.0037,0.44878,0.36748,0.36869,0.21971,1.75396,0.7701,0.00526,4.3e-05,4.3e-05,4.3e-05
147,822.846,1.43506,0.47729,0.00377,0.43628,0.36396,0.36984,0.22117,1.7482,0.76966,0.00525,3.64e-05,3.64e-05,3.64e-05
148,827.987,1.41976,0.47625,0.00363,0.44186,0.36254,0.36974,0.22267,1.73444,0.76807,0.00515,2.98e-05,2.98e-05,2.98e-05
149,832.878,1.42089,0.48642,0.00377,0.45971,0.36407,0.36907,0.22267,1.73412,0.76835,0.00514,2.32e-05,2.32e-05,2.32e-05
