epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
183,1926.57,1.49142,0.91919,0.0038,0.74495,0.64404,0.6762,0.47176,1.29074,0.86694,0.00342,0.0003994,0.0003994,0.0003994
184,1936.01,1.50276,0.93814,0.00395,0.76691,0.6217,0.67678,0.4759,1.28791,0.84832,0.00338,0.0003961,0.0003961,0.0003961
185,1948,1.4968,0.93834,0.00402,0.77118,0.64847,0.6771,0.46946,1.3138,0.8605,0.00343,0.0003928,0.0003928,0.0003928
186,1957.73,1.50526,0.94893,0.00392,0.81408,0.61248,0.68197,0.47532,1.30641,0.84434,0.00338,0.0003895,0.0003895,0.0003895
187,1967.17,1.46351,0.92411,0.00399,0.76872,0.61314,0.67129,0.47261,1.27356,0.83847,0.00321,0.0003862,0.0003862,0.0003862
188,1978.9,1.47052,0.91995,0.00409,0.79924,0.6167,0.67804,0.48238,1.28887,0.8537,0.00329,0.0003829,0.0003829,0.0003829
189,1988.6,1.49475,0.95052,0.00399,0.7958,0.62631,0.68496,0.48448,1.28597,0.84008,0.00328,0.0003796,0.0003796,0.0003796
190,1998.29,1.49135,0.95434,0.00419,0.81295,0.60683,0.67667,0.47541,1.30252,0.83784,0.00337,0.0003763,0.0003763,0.0003763
191,2007.86,1.48722,0.93985,0.00395,0.82363,0.60618,0.67139,0.47976,1.28265,0.85403,0.00324,0.000373,0.000373,0.000373
192,2019.63,1.50637,0.96485,0.00401,0.75773,0.61046,0.67865,0.47267,1.29681,0.85509,0.00349,0.0003697,0.0003697,0.0003697
193,2029.36,1.48623,0.93629,0.004,0.78792,0.62336,0.68576,0.47906,1.2943,0.84161,0.00335,0.0003664,0.0003664,0.0003664
194,2039.07,1.48467,0.9237,0.00393,0.75952,0.64643,0.68364,0.48306,1.27389,0.83951,0.00328,0.0003631,0.0003631,0.0003631
