epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
99,2112.01,1.47811,2.14348,1.04738,0.00309,0.61543,0.76939,0.51635,0.57572,0.39794,0.67424,0.46841,0.49311,0.28246,1.25397,1.78042,0.96522,0.00285,0,0.006766,0.006766,0.006766
100,2132.11,1.45266,2.11847,1.03764,0.00302,0.60966,0.71555,0.51316,0.55213,0.38235,0.66009,0.44991,0.47299,0.27337,1.25316,1.83028,0.95798,0.00295,0,0.006733,0.006733,0.006733
101,2153.99,1.47077,2.14923,1.06144,0.003,0.62906,0.76897,0.5083,0.56809,0.3983,0.71733,0.46533,0.50252,0.29166,1.26209,1.84112,0.95529,0.00304,0,0.0067,0.0067,0.0067
102,2176.12,1.43094,2.05766,1.03216,0.00301,0.59961,0.7162,0.52216,0.56812,0.39194,0.66617,0.47608,0.50277,0.28333,1.25195,1.81718,0.97181,0.00292,0,0.006667,0.006667,0.006667
103,2196.03,1.40953,2.02947,0.998,0.00293,0.56668,0.75659,0.51128,0.56448,0.38983,0.72122,0.46009,0.49748,0.28259,1.25207,1.88827,1.00593,0.00294,0,0.006634,0.006634,0.006634
104,2218.03,1.42212,2.02474,0.98753,0.00299,0.5721,0.66628,0.5405,0.56808,0.39458,0.64641,0.47579,0.50337,0.28671,1.27338,1.92404,0.97669,0.00302,0,0.006601,0.006601,0.006601
105,2239.85,1.46344,2.13402,1.02415,0.00301,0.56543,0.7309,0.51297,0.57207,0.39884,0.71953,0.4542,0.49912,0.29537,1.22566,1.88959,0.95414,0.00288,0,0.006568,0.006568,0.006568
106,2260.49,1.43429,2.06386,1.01403,0.003,0.56673,0.75723,0.5178,0.56424,0.39634,0.69403,0.46524,0.49872,0.28279,1.26427,1.88063,0.96577,0.00298,0,0.006535,0.006535,0.006535
107,2282.57,1.43999,2.08852,1.01773,0.00297,0.55957,0.71028,0.52008,0.57579,0.39648,0.63718,0.46195,0.48209,0.28296,1.26109,1.87701,0.97455,0.00286,0,0.006502,0.006502,0.006502
108,2302.64,1.42773,2.08585,1.00347,0.00288,0.57603,0.66057,0.52262,0.56169,0.38605,0.71068,0.43151,0.47486,0.27869,1.23157,1.88964,0.97313,0.00282,0,0.006469,0.006469,0.006469
109,2324.27,1.41423,2.03901,1.01155,0.00307,0.58226,0.66378,0.54719,0.56373,0.39062,0.65564,0.43091,0.47009,0.26966,1.23373,1.88434,0.96718,0.00286,0,0.006436,0.006436,0.006436
110,2346.11,1.43883,2.08544,1.02699,0.0031,0.57524,0.78295,0.49644,0.57128,0.39606,0.69351,0.44522,0.48262,0.28052,1.24359,1.95803,0.95345,0.00287,0,0.006403,0.006403,0.006403
111,2366.27,1.40978,2.05152,0.99757,0.00288,0.58511,0.80567,0.50175,0.57553,0.39576,0.7361,0.44098,0.49363,0.28042,1.26347,1.91657,0.97294,0.00292,0,0.00637,0.00637,0.00637
112,2388.28,1.43502,2.05796,1.00989,0.00301,0.59763,0.76612,0.51346,0.57378,0.39684,0.72118,0.43272,0.48594,0.27642,1.26306,1.82375,0.97442,0.00289,0,0.006337,0.006337,0.006337
113,2410.53,1.4384,2.09215,1.00875,0.003,0.57942,0.712,0.49868,0.55942,0.38281,0.68318,0.43042,0.47604,0.27718,1.24093,1.91627,0.98549,0.00285,0,0.006304,0.006304,0.006304
114,2430.68,1.42095,2.04756,1.00026,0.00287,0.58979,0.73194,0.52907,0.57796,0.39705,0.61597,0.45554,0.47067,0.27085,1.26292,1.92249,1.01227,0.00288,0,0.006271,0.006271,0.006271
115,2452.59,1.42539,2.09049,0.99706,0.00296,0.55217,0.7715,0.48332,0.56521,0.39869,0.6638,0.40975,0.46531,0.27191,1.22752,1.95167,0.99597,0.00284,0,0.006238,0.006238,0.006238
116,2474.17,1.40762,2.02696,0.96905,0.00282,0.56617,0.7432,0.54146,0.58681,0.40582,0.66337,0.46934,0.50053,0.29213,1.24987,1.89896,0.92186,0.00284,0,0.006205,0.006205,0.006205
117,2494.54,1.42976,2.04847,1.0118,0.00304,0.56336,0.77593,0.54888,0.59318,0.41782,0.69515,0.48741,0.50872,0.29568,1.22398,1.92665,0.92716,0.00271,0,0.006172,0.006172,0.006172
118,2516.53,1.4165,2.06824,0.98901,0.00293,0.56809,0.81024,0.51981,0.59548,0.41164,0.74094,0.46527,0.50279,0.28763,1.2424,1.94425,0.9322,0.00284,0,0.006139,0.006139,0.006139
119,2537.01,1.42196,2.02467,0.97627,0.00297,0.5651,0.79411,0.53466,0.60008,0.41665,0.71432,0.48682,0.53204,0.30448,1.24525,1.8881,0.92371,0.00283,0,0.006106,0.006106,0.006106
120,2559.01,1.44158,2.06515,0.98624,0.00288,0.56394,0.76699,0.5284,0.58419,0.41095,0.71075,0.45199,0.50916,0.29187,1.21413,1.81159,0.924,0.00278,0,0.006073,0.006073,0.006073
