epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
85,2176.96,1.21324,1.73093,0.09873,0.00211,0.45161,0.80208,0.55778,0.62023,0.42818,0.8043,0.45292,0.53198,0.31112,1.36104,2.39708,0.11836,0.00239,0,0.00412246,0.00412246,0.00412246
86,2196.98,1.17076,1.70037,0.0977,0.00211,0.43208,0.78715,0.52729,0.60499,0.42609,0.75136,0.49491,0.55186,0.32016,1.34265,2.34947,0.11955,0.00239,0,0.00402084,0.00402084,0.00402084
87,2218.69,1.17715,1.67976,0.09597,0.00203,0.42419,0.78326,0.52764,0.60637,0.42896,0.83092,0.50791,0.58359,0.34109,1.40417,2.50547,0.11688,0.00247,0,0.00391966,0.00391966,0.00391966
88,2241.4,1.17275,1.66575,0.09484,0.00214,0.41995,0.8761,0.50888,0.6136,0.42742,0.81911,0.47913,0.53791,0.31202,1.36307,2.54148,0.11707,0.0024,0,0.00381899,0.00381899,0.00381899
89,2261.29,1.18557,1.69843,0.09878,0.0021,0.44272,0.8973,0.51477,0.61101,0.42603,0.82371,0.46003,0.53311,0.30199,1.34686,2.58792,0.11671,0.00241,0,0.00371885,0.00371885,0.00371885
90,2283.28,1.13866,1.64629,0.09627,0.00208,0.42449,0.88781,0.51174,0.62397,0.4388,0.82263,0.45991,0.54666,0.31458,1.33727,2.39331,0.11794,0.00242,0,0.00361929,0.00361929,0.00361929
91,2305.12,1.15852,1.67696,0.09744,0.00209,0.44905,0.88854,0.50227,0.62094,0.43446,0.80969,0.45419,0.54076,0.31486,1.3503,2.41302,0.1166,0.00241,0,0.00352037,0.00352037,0.00352037
92,2325,1.17395,1.65666,0.09732,0.00204,0.43311,0.86109,0.51839,0.61743,0.42725,0.81577,0.46343,0.5384,0.30901,1.38473,2.32208,0.11774,0.00246,0,0.00342211,0.00342211,0.00342211
93,2346.79,1.14229,1.66322,0.09532,0.00205,0.44182,0.86727,0.51619,0.61286,0.42766,0.79342,0.46918,0.53603,0.31155,1.37602,2.29324,0.11441,0.00245,0,0.00332457,0.00332457,0.00332457
94,2366.44,1.15502,1.66283,0.09561,0.00199,0.40739,0.84747,0.52157,0.61138,0.4266,0.78827,0.46659,0.52744,0.30679,1.36966,2.30584,0.11818,0.00245,0,0.00322778,0.00322778,0.00322778
95,2388.23,1.14941,1.66953,0.09596,0.00204,0.42807,0.8571,0.52103,0.62801,0.43376,0.81627,0.48481,0.56678,0.33059,1.36176,2.32874,0.11686,0.00245,0,0.0031318,0.0031318,0.0031318
96,2410.19,1.18827,1.70159,0.0975,0.00209,0.42813,0.85984,0.52445,0.63173,0.44503,0.68157,0.52497,0.55303,0.31228,1.35432,2.36307,0.11476,0.00246,0,0.00303665,0.00303665,0.00303665
97,2429.4,1.11169,1.5852,0.09261,0.00199,0.39575,0.79867,0.54079,0.62936,0.43664,0.6763,0.52305,0.54479,0.31228,1.36716,2.38609,0.11329,0.00246,0,0.00294239,0.00294239,0.00294239
98,2451.41,1.12615,1.62454,0.09153,0.0019,0.39121,0.8054,0.53691,0.6292,0.43658,0.71033,0.50381,0.54638,0.31459,1.381,2.33115,0.11827,0.00244,0,0.00284906,0.00284906,0.00284906
99,2471,1.08306,1.49724,0.08768,0.00186,0.37242,0.72021,0.56668,0.60956,0.43909,0.7225,0.52159,0.55979,0.32439,1.36064,2.31955,0.11549,0.00238,0,0.00275668,0.00275668,0.00275668
100,2492.83,1.19783,1.73302,0.09848,0.00211,0.44959,0.73837,0.53838,0.59961,0.42745,0.70383,0.52348,0.54478,0.31361,1.3508,2.34441,0.1189,0.00237,0,0.00266532,0.00266532,0.00266532
101,2515.06,1.1356,1.62736,0.09294,0.00194,0.40362,0.85742,0.51993,0.61889,0.43243,0.72917,0.50454,0.53825,0.31259,1.3549,2.38264,0.11512,0.00242,0,0.002575,0.002575,0.002575
102,2534.54,1.0993,1.58034,0.0916,0.00198,0.4029,0.81434,0.53537,0.61886,0.43944,0.73538,0.49759,0.54365,0.3183,1.32516,2.38291,0.11647,0.00234,0,0.00248577,0.00248577,0.00248577
103,2556.22,1.13342,1.65046,0.09505,0.00206,0.41062,0.8572,0.52095,0.61742,0.43451,0.70258,0.50703,0.53515,0.30789,1.34844,2.38588,0.11701,0.00235,0,0.00239766,0.00239766,0.00239766
104,2578.22,1.11311,1.58563,0.09069,0.00197,0.3899,0.84242,0.52561,0.62002,0.43591,0.76566,0.49217,0.53868,0.30636,1.35888,2.37,0.11769,0.00242,0,0.00231071,0.00231071,0.00231071
105,2597.49,1.13872,1.64344,0.09477,0.00204,0.40764,0.8399,0.52128,0.61788,0.43473,0.81079,0.47519,0.54916,0.31678,1.36464,2.4126,0.11721,0.00244,0,0.00222497,0.00222497,0.00222497
106,2619.73,1.09506,1.59317,0.09068,0.00187,0.38619,0.79887,0.53474,0.61954,0.43618,0.7058,0.51046,0.53946,0.31043,1.34966,2.35364,0.11476,0.00237,0,0.00214046,0.00214046,0.00214046
107,2639.28,1.10556,1.56821,0.09149,0.00194,0.37348,0.79796,0.54612,0.6219,0.43438,0.74579,0.49939,0.54715,0.31101,1.34331,2.33945,0.11603,0.00236,0,0.00205723,0.00205723,0.00205723
108,2661.43,1.15328,1.66868,0.09545,0.00196,0.4015,0.80045,0.56136,0.62779,0.44348,0.76901,0.48021,0.54766,0.3188,1.33825,2.31576,0.11622,0.00234,0,0.00197532,0.00197532,0.00197532
109,2683.58,1.12311,1.6182,0.09209,0.0019,0.40169,0.80071,0.55747,0.62399,0.44356,0.78138,0.47111,0.53314,0.30827,1.34937,2.35109,0.11823,0.00237,0,0.00189475,0.00189475,0.00189475
110,2702.98,1.11487,1.60938,0.09122,0.00197,0.39233,0.80885,0.55488,0.62006,0.43981,0.7748,0.47433,0.54188,0.31723,1.34541,2.33423,0.11401,0.00235,0,0.00181557,0.00181557,0.00181557
111,2725.22,1.14581,1.65624,0.09289,0.00196,0.42243,0.79942,0.56583,0.62824,0.43949,0.78118,0.47171,0.54203,0.31885,1.35349,2.33256,0.11323,0.00237,0,0.0017378,0.0017378,0.0017378
112,2744.85,1.0821,1.54081,0.0893,0.00188,0.39307,0.8098,0.56587,0.62591,0.4398,0.79968,0.47126,0.54177,0.31156,1.35539,2.32914,0.11164,0.00239,0,0.00166149,0.00166149,0.00166149
113,2766.63,1.08375,1.57288,0.09059,0.00186,0.40488,0.81214,0.56243,0.62775,0.44149,0.82224,0.49022,0.55122,0.3197,1.34292,2.36612,0.11302,0.00234,0,0.00158667,0.00158667,0.00158667
114,2788.31,1.11701,1.59587,0.08998,0.00189,0.38726,0.86218,0.5239,0.62209,0.44059,0.82554,0.49104,0.55592,0.3229,1.33474,2.34625,0.11316,0.00235,0,0.00151336,0.00151336,0.00151336
115,2808.1,1.13108,1.63931,0.09236,0.00194,0.3873,0.81743,0.53799,0.61906,0.43814,0.83166,0.48508,0.55044,0.31904,1.32384,2.33406,0.11333,0.00232,0,0.00144161,0.00144161,0.00144161
116,2829.85,1.13801,1.61436,0.09131,0.0019,0.39884,0.80155,0.55229,0.62094,0.44092,0.80003,0.46864,0.53307,0.30901,1.32766,2.36201,0.11329,0.00233,0,0.00137143,0.00137143,0.00137143
117,2851.53,1.07216,1.5354,0.08919,0.00184,0.39333,0.79765,0.56183,0.6262,0.44363,0.79715,0.47125,0.54706,0.31281,1.32981,2.43491,0.11412,0.00233,0,0.00130287,0.00130287,0.00130287
