epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
162,2563.91,1.25961,0.73019,0.00331,0.81836,0.72965,0.78271,0.58156,1.08225,0.64294,0.00293,0.000520726,0.000520726,0.000520726
163,2579.21,1.28245,0.74672,0.00346,0.84858,0.72305,0.77342,0.57623,1.06064,0.65292,0.00283,0.000517059,0.000517059,0.000517059
164,2595.25,1.29555,0.76615,0.00346,0.84863,0.67503,0.76838,0.55873,1.10326,0.66838,0.00294,0.000513393,0.000513393,0.000513393
165,2610.23,1.26224,0.72285,0.00323,0.82325,0.71502,0.77068,0.56471,1.06618,0.66601,0.00274,0.000509727,0.000509727,0.000509727
166,2626.04,1.25265,0.73784,0.00344,0.90926,0.6934,0.78701,0.57793,1.06346,0.64846,0.00284,0.00050606,0.00050606,0.00050606
167,2641.01,1.27574,0.76376,0.00364,0.8795,0.67874,0.7798,0.57435,1.09207,0.6813,0.00298,0.000502394,0.000502394,0.000502394
168,2655.96,1.29177,0.75964,0.00344,0.84373,0.7188,0.77229,0.58507,1.05827,0.67019,0.00282,0.000498728,0.000498728,0.000498728
169,2672.33,1.26446,0.73614,0.00336,0.83564,0.72451,0.77651,0.58467,1.05657,0.65916,0.00283,0.000495062,0.000495062,0.000495062
170,2687.48,1.26823,0.73642,0.00337,0.82206,0.73117,0.7753,0.57681,1.06997,0.67411,0.00273,0.000491395,0.000491395,0.000491395
171,2702.76,1.26814,0.74859,0.00343,0.8179,0.71327,0.77703,0.5797,1.07944,0.65043,0.00282,0.000487729,0.000487729,0.000487729
172,2717.57,1.25898,0.72971,0.00332,0.88011,0.7076,0.77181,0.57621,1.06031,0.6507,0.00271,0.000484063,0.000484063,0.000484063
173,2733.19,1.23735,0.71046,0.00321,0.84144,0.69985,0.77942,0.5792,1.05226,0.65359,0.00267,0.000480396,0.000480396,0.000480396
174,2747.94,1.26349,0.72784,0.0034,0.7876,0.6996,0.75415,0.56404,1.06091,0.66268,0.00271,0.00047673,0.00047673,0.00047673
175,2763.51,1.24309,0.71925,0.00332,0.76029,0.72589,0.75936,0.56323,1.07056,0.65312,0.00279,0.000473064,0.000473064,0.000473064
176,2778.05,1.26552,0.73599,0.00326,0.83312,0.72514,0.77602,0.57824,1.05523,0.65472,0.00276,0.000469397,0.000469397,0.000469397
177,2793.61,1.22471,0.71646,0.00324,0.8146,0.74063,0.77548,0.58013,1.03134,0.65341,0.00267,0.000465731,0.000465731,0.000465731
178,2808.68,1.24107,0.7305,0.00342,0.8566,0.70933,0.78024,0.58759,1.04258,0.65259,0.00275,0.000462065,0.000462065,0.000462065
179,2824.47,1.24873,0.70771,0.00338,0.82885,0.721,0.77994,0.58783,1.03929,0.64479,0.00269,0.000458399,0.000458399,0.000458399
180,2839.65,1.26112,0.73969,0.0034,0.8463,0.70129,0.77492,0.58415,1.02344,0.64054,0.00263,0.000454732,0.000454732,0.000454732
